Contract,Rate Card,Project Title,Job Title,Line Item Type,Qty
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,52 - 13000938093 - Cu 800/0.40 CPFUT MB - FREN01 c73:M1-400 FREN01 c73:M601-750 200DEAD 50DEAD,CR-01-01-01-01 | Cable Recovery of all sizes,10
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,53 - 13000938468 - Cu 800/0.40 CPFUT MB - FREN01 c73:M1-400 FREN01 c73:M601-750 200DEAD 50DEAD,CR-01-01-01-01 | Cable Recovery of all sizes,9.7
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,54 - 13000938620 - Cu 1200/0.64 PIUT MB - FREN01 c73:M1-1200,CR-01-01-01-01 | Cable Recovery of all sizes,40.8
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,55 - 13000938698 - Cu 1200/0.64 PIUT MB - FREN01 c73:M1-1200,CR-01-01-01-01 | Cable Recovery of all sizes,31.2
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,56 - 15002843026 - Cu 1200/0.64 PIUT MB - FREN01 c73:M401-600 FREN01 c73:M751-950 FREN01 c73:M1101-1200,CR-01-01-01-01 | Cable Recovery of all sizes,150.6
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,57 - 15011056574 - Cu 1200/0.64 CPEIUT MB - FREN01 c73:M1-1200,CR-01-01-01-01 | Cable Recovery of all sizes,5.4
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,58 - 1603029868 - Cu 800/0.40 CPFUT MB - FREN01 c73:M1-400 FREN01 c73:M601-750 200DEAD 50DEAD,CR-01-01-01-01 | Cable Recovery of all sizes,77.7
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,59 - 15018456630 - Cu 1200/0.64 PIUT MB - FREN01 c73:M401-600 FREN01 c73:M751-1200,CR-01-01-01-01 | Cable Recovery of all sizes,136.7
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,60 - 13000938484 - Cu 800/0.40 CPFUT MB - FREN01 c73:M1-400 FREN01 c73:M601-750 200DEAD 50DEAD,CR-01-01-01-01 | Cable Recovery of all sizes,73.6
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,61 - 0 - Cu 1200/0.64 PIUT MB - FREN01 c73:M1-1200,CR-01-01-01-01 | Cable Recovery of all sizes,108.9
