Contract,Rate Card,Project Title,Job Title,Line Item Type,Qty
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-SSS-643,CI-02-01-13V | Installation of single fibre cable sheath in vacant underground duct all- inclusive by any means,54
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-SSS-644,CI-02-01-13O | Installation of single fibre cable sheath in occupied underground duct all- inclusive by any means,109
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-SSS-644,CI-02-01-13V | Installation of single fibre cable sheath in vacant underground duct all- inclusive by any means,109
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-SSS-646,CI-02-01-13O | Installation of single fibre cable sheath in occupied underground duct all- inclusive by any means,60
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-SSS-646,CI-02-01-13V | Installation of single fibre cable sheath in vacant underground duct all- inclusive by any means,60
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-SSS-647,CI-02-01-13O | Installation of single fibre cable sheath in occupied underground duct all- inclusive by any means,10.5
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-SSS-647,CI-02-01-13V | Installation of single fibre cable sheath in vacant underground duct all- inclusive by any means,10.5
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-SSS-648,CI-02-01-13O | Installation of single fibre cable sheath in occupied underground duct all- inclusive by any means,162
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-SSS-648,CI-02-01-13V | Installation of single fibre cable sheath in vacant underground duct all- inclusive by any means,162
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-SSS-649,CI-02-01-13O | Installation of single fibre cable sheath in occupied underground duct all- inclusive by any means,179.3
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-SSS-649,CI-02-01-13V | Installation of single fibre cable sheath in vacant underground duct all- inclusive by any means,179.3
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-SSS-650,CI-02-01-13O | Installation of single fibre cable sheath in occupied underground duct all- inclusive by any means,136
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-SSS-650,CI-02-01-13V | Installation of single fibre cable sheath in vacant underground duct all- inclusive by any means,136
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-SSS-651,CI-02-01-13O | Installation of single fibre cable sheath in occupied underground duct all- inclusive by any means,55
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-SSS-651,CI-02-01-13V | Installation of single fibre cable sheath in vacant underground duct all- inclusive by any means,55
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-SSS-652,CI-02-01-13O | Installation of single fibre cable sheath in occupied underground duct all- inclusive by any means,154.5
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-SSS-652,CI-02-01-13V | Installation of single fibre cable sheath in vacant underground duct all- inclusive by any means,154.5
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-SSS-654,CI-02-01-13O | Installation of single fibre cable sheath in occupied underground duct all- inclusive by any means,131
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-SSS-654,CI-02-01-13V | Installation of single fibre cable sheath in vacant underground duct all- inclusive by any means,131
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-SSS-655,CI-02-01-13O | Installation of single fibre cable sheath in occupied underground duct all- inclusive by any means,142
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-06-SSS-655,CI-02-01-13V | Installation of single fibre cable sheath in vacant underground duct all- inclusive by any means,142
